,title,author,date,category,line
1844,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Here sang the lips elated
1845,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Here grief and death were sated
1846,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Here loved and here unmated
1847,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Was he so frail so strong
1848,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Here wintry winds and cheerless
1849,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,The dying firelight blew
1850,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,While he whose song was peerless
1851,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Dreamed the drear midnight through
1852,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,And from dull embers chilling
1853,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Crept shadows darkly filling
1854,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,The silent place and thrilling
1855,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,His fancy as they grew
1856,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Here with brows bared to heaven
1857,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,In starry night he stood
1858,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,With the lost star of seven
1859,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Feeling sad brotherhood
1860,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Here in the sobbing showers
1861,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Of dark autumnal hours
1862,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,He heard suspected powers
1863,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Shriek through the stormy wood
1864,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,From visions of Apollo
1865,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,And of Astartes bliss
1866,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,He gazed into the hollow
1867,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,And hopeless vale of Dis
1868,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,And though earth were surrounded
1869,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,By heaven it still was mounded
1870,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,With graves His soul had sounded
1871,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,The dolorous abyss
1872,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Poor mad but not defiant
1873,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,He touched at heaven and hell
1874,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Fate found a rare soul pliant
1875,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,And wrung her changes well
1876,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Alternately his lyre
1877,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Stranded with strings of fire
1878,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Led earths most happy choir
1879,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Or flashed with Israfel
1880,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,No singer of old story
1881,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Luting accustomed lays
1882,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,No harper for new glory
1883,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,No mendicant for praise
1884,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,He struck high chords and splendid
1885,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Wherein were finely blended
1886,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Tones that unfinished ended
1887,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,With his unfinished days
1888,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Here through this lonely portal
1889,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Made sacred by his name
1890,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,Unheralded immortal
1891,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,The mortal went and came
1892,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,And fate that then denied him
1893,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,And envy that decried him
1894,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,And malice that belied him
1895,POE'S COTTAGE AT FORDHAM,John Henry Boner (1845-1903),1845,Poems on Poetry,"Here cenotaphed his fame
                    "
1896,TO A LADY WHO SPOKE SLIGHTINGLY OF POETS,Washington Allston (1779-1843),1779,Poems on Poetry,"H censure not the Poets art
																					Nor think it chills the feeling heart
																					To love the gentle Muses
																					Can that which in a stone or flower
																					As if by transmigrating power
																					His genrous soul infuses
																					
Can that for social joys impair
																					The heart that like the libral air
																					All Natures self embraces
																					That in the cold Norwegian main
																					Or mid the tropic hurricane
																					Her varied beauty traces
																					
That in her meanest work can find
																					A fitness and a grace combind
																					In blest harmonious union
																					That even with the cricket holds
																					As if by sympathy of souls
																					Mysterious communion
																					
Can that with sordid selfishness
																					His wideexpanded heart impress
																					Whose consciousness is loving
																					Who giving life to all he spies
																					His joyous being multiplies
																					In youthfulness improving
																					
Oh Lady then fair queen of Earth
																					Thou loveliest of mortal birth
																					Spurn not thy truest lover
																					Nor censure him whose keener sense
																					Can feel thy magic influence
																					Where nought the world discover
																					
Whose eye on that bewitching face
																					Can every source unnumberd trace
																					Of germinating blisses
																					See Sylphids oer thy forehead weave
																					The lilyfibred film and leave
																					It fixd with honied kisses
																					
While some within thy liquid eyes
																					Like minnows of a thousand dies
																					Through lucid waters glancing
																					In busy motion to and fro
																					The gems of diamondbeetles sow
																					Their lustre thus enhancing
																					
Here some their little vases filld
																					With blushes for thy cheek distilld
																					From roses newly blowing
																					Each tiny thirsting pore supply
																					And some in quick succession by
																					The down of peaches strewing
																					
There others who from hanging bell
																					Of cowslip caught the dew that fell
																					While yet the day was breaking
																					And oer thy pouting lips diffuse
																					The tincturestill its glowing hues
																					Of purple morn partaking
																					
Here some that in the petals prest
																					Of humid honeysuckles rest
																					From nightly fog defended
																					Flutter their fragrant wings between
																					Like hummingbirds that scarce are seen
																					They seem with air so blended
																					
While some in equal clusters knit
																					On either side in circles flit
																					Like bees in April swarming
																					Their tiny weight each other lend
																					And force the yielding cheek to bend
																					Thy laughing dimples forming
																					
Nor Lady think the Poets eye
																					Can only outward charms espy
																					Thy form alone adoring
																					Ah Lady no though fair they be
																					Yet he a fairer sight may see
																					Thy lovely soul exploring
																					
And while from part to part it flies
																					The gentle Spirit he descries
																					Through every line pursuing
																					And feels upon his nature shower
																					That pure that humanizing power
																					Which raises by subduing
																				"
1897,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,ARRYING
1898,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,bouquet and handkerchief and gloves
1899,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Proud of her height as when she lived she moves
1900,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,With all the careless and highstepping grace
1901,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,And the extravagant courtesans thin face
1902,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Was slimmer waist eer in a ballroom wooed
1903,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Her floating robe in royal amplitude
1904,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Falls in deep folds around a dry foot shod
1905,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,With a bright flowerlike shoe that gems the sod
1906,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,The swarms that hum about her collarbones
1907,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,As the lascivious streams caress the stones
1908,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Conceal from every scornful jest that flies
1909,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Her gloomy beauty and her fathomless eyes
1910,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Are made of shade and void with flowery sprays
1911,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Her skull is wreathed artistically and sways
1912,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Feeble and weak on her frail vertebrae
1913,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,O charm of nothing decked in folly they
1914,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Who laugh and name you a Caricature
1915,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,They see not they whom flesh and blood allure
1916,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,The nameless grace of every bleached bare bone
1917,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,That is most dear to me tall skeleton
1918,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Come you to trouble with your potent sneer
1919,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,The feast of Life or are you driven here
1920,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,To Pleasures Sabbath by dead lusts that stir
1921,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,And goad your moving corpse on with a spur
1922,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Or do you hope when sing the violins
1923,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,And the pale candleflame lights up our sins
1924,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,To drive some mocking nightmare far apart
1925,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,And cool the flame hell lighted in your heart
1926,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Fathomless well of fault and foolishness
1927,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Eternal alembic of antique distress
1928,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Still oer the curved white trellis of your sides
1929,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,The sateless wandering serpent curls and glides
1930,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,And truth to tell I fear lest you should find
1931,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Among us here no lover to your mind
1932,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Which of these hearts beat for the smile you gave
1933,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,The charms of horror please none but the brave
1934,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Your eyes black gulf where awful broodings stir
1935,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Brings giddiness the prudent reveller
1936,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Sees while a horror grips him from beneath
1937,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,The eternal smile of thirtytwo white teeth
1938,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,For he who has not folded in his arms
1939,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,A skeleton nor fed on graveyard charms
1940,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Recks not of furbelow or paint or scent
1941,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,When Horror comes the way that Beauty went
1942,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,O irresistible with fleshless face
1943,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Say to these dancers in their dazzled race
1944,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Proud lovers with the paint above your bones
1945,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Ye shall taste death musk scented skeletons
1946,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Withered Antinoüs dandies with plump faces
1947,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Ye varnished cadavers and grey Lovelaces
1948,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Ye go to lands unknown and void of breath
1949,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Drawn by the rumour of the Dance of Death
1950,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,From Seines cold quays to Ganges burning stream
1951,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,The mortal troupes dance onward in a dream
1952,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,They do not see within the opened sky
1953,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,The Angels sinister trumpet raised on high
1954,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,In every clime and under every sun
1955,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,Death laughs at ye mad mortals as ye run
1956,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,And oft perfumes herself with myrrh like ye
1957,THE DANCE OF DEATH,Charles Baudelaire,1821,Poems on the Supernatural,"And mingles with your madness irony
                    "
1958,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,P the airy
1959,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,mountain
1960,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Down the rushy glen
1961,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,We darent go ahunting
1962,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,For fear of little men
1963,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Wee folk good folk
1964,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Trooping all together
1965,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Green jacket red cap
1966,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,And white owls feather
1967,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Down along the rocky shore
1968,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Some make their home
1969,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,They live on crispy pancakes
1970,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Of yellow tidefoam
1971,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Some in the reeds
1972,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Of the black mountain lake
1973,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,With frogs for their watchdogs
1974,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,All night awake
1975,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,High on the hilltop
1976,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,The old King sits
1977,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,He is now so old and gray
1978,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Hes nigh lost his wits
1979,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,With a bridge of white mist
1980,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Columbkill he crosses
1981,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,On his stately journeys
1982,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,From Slieveleague to Rosses
1983,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Or going up with music
1984,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,On cold starry nights
1985,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,To sup with the Queen
1986,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Of the gay Northern Lights
1987,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,They stole little Bridget
1988,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,For seven years long
1989,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,When she came down again
1990,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Her friends were all gone
1991,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,They took her lightly back
1992,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Between the night and morrow
1993,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,They thought that she was fast asleep
1994,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,But she was dead with sorrow
1995,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,They have kept her ever since
1996,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Deep within the lake
1997,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,On a bed of flagleaves
1998,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Watching till she wake
1999,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,By the craggy hillside
2000,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Through the mosses bare
2001,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,They have planted thorntrees
2002,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,For pleasure here and there
2003,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,If any man so daring
2004,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,As dig them up in spite
2005,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,He shall find their sharpest thorns
2006,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,In his bed at night
2007,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Up the airy mountain
2008,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Down the rushy glen
2009,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,We darent go ahunting
2010,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,For fear of little men
2011,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Wee folk good folk
2012,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Trooping all together
2013,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,Green jacket red cap
2014,THE FAIRIES,William Allingham (1824-1889),1824,Poems on the Supernatural,"And white owls feather
                    "
2015,THE GHOST,Charles Baudelaire,1821,Poems on the Supernatural,OFTLY
2016,THE GHOST,Charles Baudelaire,1821,Poems on the Supernatural,as browneyed Angels rove
2017,THE GHOST,Charles Baudelaire,1821,Poems on the Supernatural,I will return to thy alcove
2018,THE GHOST,Charles Baudelaire,1821,Poems on the Supernatural,And glide upon the night to thee
2019,THE GHOST,Charles Baudelaire,1821,Poems on the Supernatural,Treading the shadows silently
2020,THE GHOST,Charles Baudelaire,1821,Poems on the Supernatural,And I will give to thee my own
2021,THE GHOST,Charles Baudelaire,1821,Poems on the Supernatural,Kisses as icy as the moon
2022,THE GHOST,Charles Baudelaire,1821,Poems on the Supernatural,And the caresses of a snake
2023,THE GHOST,Charles Baudelaire,1821,Poems on the Supernatural,Cold gliding in the thorny brake
2024,THE GHOST,Charles Baudelaire,1821,Poems on the Supernatural,And when returns the livid morn
2025,THE GHOST,Charles Baudelaire,1821,Poems on the Supernatural,Thou shalt find all my place forlorn
2026,THE GHOST,Charles Baudelaire,1821,Poems on the Supernatural,And chilly till the falling night
2027,THE GHOST,Charles Baudelaire,1821,Poems on the Supernatural,Others would rule by tenderness
2028,THE GHOST,Charles Baudelaire,1821,Poems on the Supernatural,Over thy life and youthfulness
2029,THE GHOST,Charles Baudelaire,1821,Poems on the Supernatural,"But I would conquer thee by fright
                    "
2030,GHOSTS OF A LUNATIC ASYLUM,Stephen Vincent Benét,1898,Poems on the Supernatural,ERE
2031,GHOSTS OF A LUNATIC ASYLUM,Stephen Vincent Benét,1898,Poems on the Supernatural,where mens eyes were empty and as bright
2032,GHOSTS OF A LUNATIC ASYLUM,Stephen Vincent Benét,1898,Poems on the Supernatural,As the blank windows set in glaring brick
2033,GHOSTS OF A LUNATIC ASYLUM,Stephen Vincent Benét,1898,Poems on the Supernatural,When the wind strengthens from the seaand night
2034,GHOSTS OF A LUNATIC ASYLUM,Stephen Vincent Benét,1898,Poems on the Supernatural,Drops like a fog and makes the breath come thick
2035,GHOSTS OF A LUNATIC ASYLUM,Stephen Vincent Benét,1898,Poems on the Supernatural,By the deserted paths the vacant hills
2036,GHOSTS OF A LUNATIC ASYLUM,Stephen Vincent Benét,1898,Poems on the Supernatural,One may see figures twisted shades and lean
2037,GHOSTS OF A LUNATIC ASYLUM,Stephen Vincent Benét,1898,Poems on the Supernatural,Like the mad shapes that crawl on Indian screen
2038,GHOSTS OF A LUNATIC ASYLUM,Stephen Vincent Benét,1898,Poems on the Supernatural,Or paunchy smears you find on prison walls
2039,GHOSTS OF A LUNATIC ASYLUM,Stephen Vincent Benét,1898,Poems on the Supernatural,Turn the knob gently Theres the Thumbless Man
2040,GHOSTS OF A LUNATIC ASYLUM,Stephen Vincent Benét,1898,Poems on the Supernatural,Still weaving glass and silk into a dream
2041,GHOSTS OF A LUNATIC ASYLUM,Stephen Vincent Benét,1898,Poems on the Supernatural,Although the wall shows through himand the Khan
2042,GHOSTS OF A LUNATIC ASYLUM,Stephen Vincent Benét,1898,Poems on the Supernatural,Journeys Cathay beside a paper stream
2043,GHOSTS OF A LUNATIC ASYLUM,Stephen Vincent Benét,1898,Poems on the Supernatural,A Rabbit Woman chitters by the door
2044,GHOSTS OF A LUNATIC ASYLUM,Stephen Vincent Benét,1898,Poems on the Supernatural,Chilly the gravesmell comes from the turned sod
2045,GHOSTS OF A LUNATIC ASYLUM,Stephen Vincent Benét,1898,Poems on the Supernatural,Comelift the curtainand be cold before
2046,GHOSTS OF A LUNATIC ASYLUM,Stephen Vincent Benét,1898,Poems on the Supernatural,"The silence of the eight men who were God
                    "
2047,IDENTITY,Thomas Bailey Aldrich                    (1836-1906),1836,Poems on the Supernatural,OMEWHEREin
2048,IDENTITY,Thomas Bailey Aldrich                    (1836-1906),1836,Poems on the Supernatural,desolate windswept space
2049,IDENTITY,Thomas Bailey Aldrich                    (1836-1906),1836,Poems on the Supernatural,In Twilightlandin Nomans land
2050,IDENTITY,Thomas Bailey Aldrich                    (1836-1906),1836,Poems on the Supernatural,Two hurrying Shapes met face to face
2051,IDENTITY,Thomas Bailey Aldrich                    (1836-1906),1836,Poems on the Supernatural,And bade each other stand
2052,IDENTITY,Thomas Bailey Aldrich                    (1836-1906),1836,Poems on the Supernatural,And who are you cried one agape
2053,IDENTITY,Thomas Bailey Aldrich                    (1836-1906),1836,Poems on the Supernatural,Shuddering in the gloaming light
2054,IDENTITY,Thomas Bailey Aldrich                    (1836-1906),1836,Poems on the Supernatural,I know not said the second Shape
2055,IDENTITY,Thomas Bailey Aldrich                    (1836-1906),1836,Poems on the Supernatural,"I only died last night
                    "
2056,ARMA VIRUMQUE,Ambrose Bierce (1842-1914),1842,Poems on War,URS
2057,ARMA VIRUMQUE,Ambrose Bierce (1842-1914),1842,Poems on War,is a Christian army so he said
2058,ARMA VIRUMQUE,Ambrose Bierce (1842-1914),1842,Poems on War,A regiment of bangomen who led
2059,ARMA VIRUMQUE,Ambrose Bierce (1842-1914),1842,Poems on War,And ours a Christian navy added he
2060,ARMA VIRUMQUE,Ambrose Bierce (1842-1914),1842,Poems on War,Who sailed a thunderjunk upon the sea
2061,ARMA VIRUMQUE,Ambrose Bierce (1842-1914),1842,Poems on War,Better they know than men unwarlike do
2062,ARMA VIRUMQUE,Ambrose Bierce (1842-1914),1842,Poems on War,What is an army and a navy too
2063,ARMA VIRUMQUE,Ambrose Bierce (1842-1914),1842,Poems on War,Pray God there may be sent them byandby
2064,ARMA VIRUMQUE,Ambrose Bierce (1842-1914),1842,Poems on War,The knowledge what a Christian is and why
2065,ARMA VIRUMQUE,Ambrose Bierce (1842-1914),1842,Poems on War,For somewhat lamely the conception runs
2066,ARMA VIRUMQUE,Ambrose Bierce (1842-1914),1842,Poems on War,"Of a brassbuttoned Jesus firing guns
                    "
2067,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,T Bannockburn
2068,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,the English lay
2069,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,The Scots they were na far away
2070,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,But waited for the break o day
2071,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,That glinted in the east
2072,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,But soon the sun broke through the heath
2073,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,And lighted up that field of death
2074,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,When Bruce wi saulinspiring breath
2075,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,His heralds thus addressed
2076,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,Scots wha hae wi Wallace bled
2077,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,Scots wham Bruce has aften led
2078,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,Welcome to your gory bed
2079,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,Or to victorie
2080,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,Nows the day and nows the hour
2081,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,See the front o battle lower
2082,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,See approach proud Edwards power
2083,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,Chains and slaverie
2084,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,Wha will be a traitor knave
2085,BANNOCKBURN,Robert Burns (1759-1796),1759,Poems on War,Wha can fill a cowards grave
