,title,author,date,category,word,count
5934,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,fancy,1
5955,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,sets,1
5957,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,dancing,1
6002,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,nest,1
5992,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,eyes,1
5982,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,sits,1
5983,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,winking,1
5984,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,fire,1
5985,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,fancies,1
5986,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,innocent,1
5987,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,lovely,1
5988,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,shine,1
5993,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,sunny,1
5980,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,hands,1
5994,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,fields,1
5995,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,dandelions,1
5996,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,brooks,1
5997,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,birds,1
5998,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,butterflies,1
5999,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,loving,1
6000,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,crept,1
5981,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,knees,1
5978,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,tire,1
5958,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,gayly,1
5967,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,fitful,1
5959,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,itself,1
5960,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,flowery,1
5961,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,counterpane,1
5963,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,tricksy,1
5964,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,household,1
5965,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,elf,1
5966,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,nodding,1
5968,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,shadows,1
5977,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,gambols,1
5969,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,flicker,1
5970,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,wall,1
5971,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,talking,1
5973,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,pictures,1
5974,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,mimicking,1
5975,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,call,1
5976,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,thoughtful,1
5917,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,yellow,1
5915,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,bright,1
5914,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,rosycheeked,1
5855,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,swiftly,1
5847,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,afraid,1
5848,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,seemed,1
5849,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,slender,1
5850,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,strangely,1
5852,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,trembled,1
5853,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,moments,1
5854,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,flew,1
5856,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,dawn,1
5845,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,enchanted,1
5857,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,took,1
5858,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,small,1
5859,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,lovely,1
5860,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,content,1
5861,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,rest,1
5862,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,arms,1
5863,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,day,1
5846,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,timid,1
5843,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,laid,1
5911,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,winsome,1
5831,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,cause,1
5824,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,afar,1
5825,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,pleasure,1
5826,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,pain,1
5827,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,strife,1
5828,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,unworthy,1
5829,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,might,1
5830,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,deigned,1
5832,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,dwell,1
5842,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,first,1
5833,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,hidden,1
5836,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,pearls,1
5837,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,hide,1
5838,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,dusky,1
5839,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,shell,1
5840,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,remember,1
5841,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,when,1
5864,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,since,1
5865,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,sought,1
5866,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,lord,1
5902,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,flickering,1
5892,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,wintry,1
5894,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,whistling,1
5895,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,hear,1
5898,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,cry,1
5899,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,quiet,1
5900,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,dusky,1
5901,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,chamber,1
5903,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,firelight,1
5867,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,devoted,1
5904,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,rising,1
5905,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,between,1
5906,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,two,1
5907,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,sleepers,1
5908,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,comes,1
5909,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,spirit,1
5910,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,white,1
5891,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,high,1
5890,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,rides,1
5884,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,ever,1
5883,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,need,1
5868,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,whilst,1
5869,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,will,1
5870,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,after,1
5871,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,death,1
5872,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,through,1
5873,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,long,1
5874,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,which,1
5875,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,i think,1
5876,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,must,1
5877,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,surely,1
5878,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,keep,1
5879,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,loves,1
5880,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,laws,1
5881,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,should,1
5882,"LALILA, TO THE FERENGI LOVER",Laurence Hope,1865,Poems on Children,chance,1
6001,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,into,1
6003,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,hand,1
5439,SONG FROM THE PERSIAN,Thomas Bailey Aldrich                    (1836-1906),1836,Poems for Weddings,sea,1
6146,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,shall,1
6139,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,ours,1
6140,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,worst,1
6141,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,mine,1
6142,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,sun,1
6143,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,cheers,1
6144,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,storm,1
6145,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,lowers,1
6147,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,never,1
6137,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,days,1
6150,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,silence,1
6151,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,dreamless,1
6152,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,sleep,1
6153,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,envy,1
6156,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,need,1
6157,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,repine,1
6158,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,those,1
6138,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,life,1
6136,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,better,1
6164,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,decay,1
6125,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,seal,1
6114,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,who,1
6115,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,didst,1
6118,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,past,1
6120,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,alter,1
6122,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,death,1
6123,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,has,1
6124,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,set,1
6126,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,age,1
6135,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,fault,1
6127,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,chill,1
6128,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,rival,1
6129,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,steal,1
6130,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,falsehood,1
6131,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,disavow,1
6132,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,worse,1
6134,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,wrong,1
6163,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,watchd,1
6165,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,flower,1
6004,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,fathers,1
6198,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,such,1
6190,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,foul,1
6191,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,know,1
6192,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,borne,1
6194,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,beauties,1
6195,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,fade,1
6196,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,night,1
6197,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,followd,1
6199,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,morn,1
6188,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,bear,1
6200,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,worn,1
6201,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,deeper,1
6202,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,shade,1
6203,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,day,1
6204,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,without,1
6205,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,cloud,1
6206,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,hath,1
6189,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,trace,1
6187,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,ill,1
6166,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,ripend,1
6175,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,leaves,1
6167,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,bloom,1
6168,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,unmatchd,1
6170,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,earliest,1
6171,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,prey,1
6172,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,hand,1
6173,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,untimely,1
6174,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,snatchd,1
6176,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,drop,1
6186,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,earthly,1
6177,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,greater,1
6178,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,grief,1
6179,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,watch,1
6180,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,withering,1
6183,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,pluckd,1
6184,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,today,1
6185,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,since,1
6113,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,fervently,1
6110,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,did,1
6107,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,nothing,1
6033,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,flower,1
6026,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,play,1
6027,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,till,1
6028,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,dawn,1
6029,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,wake,1
6030,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,watch,1
6031,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,their,1
6032,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,folded,1
6034,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,rose,1
6023,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,feigned,1
6035,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,without,1
6036,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,thorn,1
6037,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,hearts,1
6038,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,love,1
6039,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,most,1
6040,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,pray,1
6041,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,tenderly,1
6025,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,lest,1
6022,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,who,1
6106,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,tell,1
6012,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,face,1
6005,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,shoulder,1
6006,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,laid,1
6007,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,head,1
6008,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,mothers,1
6009,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,breast,1
6010,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,watches,1
6011,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,each,1
6013,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,tranquil,1
6021,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,then,1
6014,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,trusting,1
6015,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,sleepy,1
6016,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,bird,1
6017,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,sings,1
6018,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,own,1
6019,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,soft,1
6020,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,lullaby,1
6042,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,above,1
6043,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,god,1
6044,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,bless,1
6091,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,grow,1
6080,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,look,1
6082,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,ask,1
6084,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,liest,1
6085,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,low,1
6088,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,upon,1
6089,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,flowers,1
6090,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,weeds,1
6092,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,behold,1
6045,OUR LITTLE GHOST,Louisa May Alcott (1832-1888),1832,Poems on Children,our,1
6093,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,enough,1
6094,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,prove,1
6100,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,like,1
6101,"AND THOU ART DEAD, AS YOUNG AND FAIR",George Gordon (Lord)                    Byron (1788-1824),1788,Poems on Death,common,1
